tweet_id,user_id,tweet_timestamp,keyword,valence_intensity,fear_intensity,anger_intensity,happiness_intensity,sadness_intensity,sentiment,emotion
1222064404432207872,1081993353007378437,"2020-01-27 23-50-33",corona,0.788,0.094,0.193,0.661,0.09,"very positive",happiness
1222064437546405889,1191955056700076032,"2020-01-27 23-50-41",wuhan,0.385,0.518,0.428,0.219,0.485,negative,fear
1222064556639424514,978488368727232517,"2020-01-27 23-51-09",wuhan,0.431,0.534,0.386,0.247,0.336,negative,fear
1222064666018570240,107649194,"2020-01-27 23-51-35",wuhan,0.455,0.466,0.453,0.305,0.396,negative,fear
1222064700445212673,1043689013591199744,"2020-01-27 23-51-44",corona,0.468,0.252,0.362,0.33,0.255,negative,anger
1222065020093304833,175248804,"2020-01-27 23-53-00",wuhan,0.422,0.512,0.512,0.254,0.451,negative,anger
1222065042792886273,938606392302231552,"2020-01-27 23-53-05",wuhan,0.543,0.409,0.375,0.37,0.32,positive,happiness
1222065066880593922,1220789648395423745,"2020-01-27 23-53-11",wuhan,0.358,0.63,0.49,0.24,0.51,negative,fear
1222065196736233473,825837001387683840,"2020-01-27 23-53-42",wuhan,0.417,0.596,0.42,0.251,0.454,negative,fear
1222065263006216192,25337234,"2020-01-27 23-53-58",wuhan,0.489,0.386,0.458,0.267,0.382,"neutral or mixed","no specific emotion"
1222065278084714497,794782216387588096,"2020-01-27 23-54-01",corona,0.424,0.414,0.449,0.302,0.4,negative,anger
1222065535866638337,3236730548,"2020-01-27 23-55-03",corona,0.44,0.432,0.531,0.286,0.418,negative,anger
1222065543504523266,18260330,"2020-01-27 23-55-05",wuhan,0.326,0.571,0.548,0.201,0.515,negative,fear
1222065588719144960,380189237,"2020-01-27 23-55-15",wuhan,0.529,0.39,0.386,0.346,0.403,positive,happiness
1222065636077199360,1005321832369676288,"2020-01-27 23-55-27",corona,0.426,0.554,0.477,0.237,0.451,negative,fear
1222065768247902208,1131804435141709824,"2020-01-27 23-55-58",wuhan,0.485,0.582,0.42,0.316,0.397,"neutral or mixed","no specific emotion"
1222065785461465088,1049753264894431233,"2020-01-27 23-56-02",corona,0.406,0.5,0.458,0.206,0.384,negative,fear
1222065977283604480,2959024723,"2020-01-27 23-56-48",corona,0.363,0.518,0.472,0.283,0.462,negative,fear
1222066138135195648,837414222480826369,"2020-01-27 23-57-26",corona,0.488,0.493,0.394,0.38,0.364,"neutral or mixed","no specific emotion"
1222066293106409472,765184145479827456,"2020-01-27 23-58-03",wuhan,0.554,0.381,0.301,0.357,0.31,positive,happiness
1222066341537968128,788145174,"2020-01-27 23-58-15",corona,0.348,0.651,0.567,0.288,0.51,negative,fear
1222066396802244608,1086824641056960514,"2020-01-27 23-58-28",wuhan,0.487,0.397,0.391,0.384,0.368,"neutral or mixed","no specific emotion"
1222066413533163520,724817210,"2020-01-27 23-58-32",wuhan,0.369,0.595,0.47,0.172,0.414,negative,fear
1222066419392749568,902200087,"2020-01-27 23-58-33",corona,0.446,0.395,0.45,0.213,0.391,negative,anger
1222066468705251328,4800678578,"2020-01-27 23-58-45",wuhan,0.373,0.606,0.489,0.223,0.57,negative,fear
1222066491119390720,1073276957855440896,"2020-01-27 23-58-51",corona,0.399,0.497,0.562,0.261,0.537,negative,anger
1222066654252695554,1083732469780639744,"2020-01-27 23-59-29",corona,0.502,0.402,0.394,0.316,0.362,"neutral or mixed","no specific emotion"
1222066783189860352,15694286,"2020-01-28 00-00-00",wuhan,0.357,0.544,0.445,0.147,0.462,negative,fear
1222066807261073408,469426208,"2020-01-28 00-00-06",wuhan,0.417,0.474,0.396,0.276,0.424,negative,fear
1222066823090311168,133005157,"2020-01-28 00-00-10",corona,0.311,0.468,0.488,0.156,0.495,negative,sadness
1222066828266000384,1074050256793268224,"2020-01-28 00-00-11",corona,0.373,0.564,0.499,0.309,0.525,negative,fear
1222066829138395137,16180386,"2020-01-28 00-00-11",wuhan,0.377,0.635,0.419,0.247,0.515,negative,fear
1222066880451473408,851798468720906241,"2020-01-28 00-00-23",corona,0.39,0.539,0.542,0.278,0.47,negative,anger
1222066929453752322,3092154496,"2020-01-28 00-00-35",wuhan,0.429,0.579,0.397,0.257,0.401,negative,fear
1222066957651865600,986547586617131008,"2020-01-28 00-00-42",corona,0.308,0.574,0.509,0.261,0.609,negative,sadness
1222067020893573120,1220789648395423745,"2020-01-28 00-00-57",wuhan,0.252,0.568,0.52,0.134,0.578,"very negative",sadness
1222067093790572544,4914355033,"2020-01-28 00-01-14",wuhan,0.331,0.489,0.588,0.138,0.531,negative,anger
1222067111285030913,1086091127889977344,"2020-01-28 00-01-18",corona,0.561,0.352,0.366,0.411,0.332,positive,happiness
1222067136522264577,19722699,"2020-01-28 00-01-24",wuhan,0.461,0.321,0.347,0.251,0.412,negative,sadness
1222067148098547713,465539649,"2020-01-28 00-01-27",wuhan,0.356,0.47,0.511,0.203,0.426,negative,anger
1222067170131226624,746940664458379264,"2020-01-28 00-01-32",wuhan,0.397,0.585,0.462,0.19,0.461,negative,fear
1222067271452856320,4801052533,"2020-01-28 00-01-57",corona,0.404,0.593,0.473,0.291,0.431,negative,fear
1222067303308677120,2236818470,"2020-01-28 00-02-04",corona,0.334,0.65,0.549,0.251,0.553,negative,fear
1222067301769342978,1142288997927886849,"2020-01-28 00-02-04",corona,0.352,0.669,0.548,0.264,0.551,negative,fear
1222067363152949253,1116078398923608064,"2020-01-28 00-02-18",wuhan,0.465,0.496,0.474,0.305,0.503,negative,sadness
1222067381012443136,2723265539,"2020-01-28 00-02-23",wuhan,0.446,0.551,0.411,0.313,0.414,negative,fear
1222067457331994625,834928554068541440,"2020-01-28 00-02-41",wuhan,0.342,0.6,0.473,0.169,0.496,negative,fear
1222067537992548353,2148348434,"2020-01-28 00-03-00",corona,0.408,0.493,0.515,0.255,0.469,negative,anger
1222067557374550016,1048758407409410048,"2020-01-28 00-03-05",wuhan,0.462,0.648,0.369,0.29,0.482,negative,fear
1222067556338372608,1189606578715914241,"2020-01-28 00-03-05",wuhan,0.432,0.498,0.507,0.244,0.416,negative,anger
1222067607689449473,278382226,"2020-01-28 00-03-17",wuhan,0.453,0.486,0.398,0.31,0.413,negative,fear
1222067682771492864,62128121,"2020-01-28 00-03-35",wuhan,0.508,0.36,0.365,0.368,0.35,"neutral or mixed","no specific emotion"
1222067966264500224,3190233924,"2020-01-28 00-04-42",corona,0.245,0.578,0.667,0.137,0.612,"very negative",anger
1222068089581260805,53224181,"2020-01-28 00-05-12",corona,0.384,0.497,0.514,0.252,0.394,negative,anger
1222068112549244928,1188978623237111810,"2020-01-28 00-05-17",corona,0.39,0.604,0.413,0.297,0.488,negative,fear
1222068114642305026,1893719730,"2020-01-28 00-05-18",wuhan,0.534,0.441,0.332,0.354,0.359,positive,happiness
1222068130547150849,1007358988697112577,"2020-01-28 00-05-21",corona,0.437,0.441,0.421,0.231,0.422,negative,fear
1222068177854615552,1182245640,"2020-01-28 00-05-33",wuhan,0.436,0.352,0.389,0.267,0.398,negative,sadness
1222068187732135936,2732784567,"2020-01-28 00-05-35",wuhan,0.34,0.742,0.521,0.188,0.59,negative,fear
1222068254769917954,60505137,"2020-01-28 00-05-51",corona,0.322,0.698,0.588,0.188,0.568,negative,fear
1222068290861793280,204959977,"2020-01-28 00-06-00",wuhan,0.442,0.58,0.41,0.24,0.438,negative,fear
1222068296993988614,362396910,"2020-01-28 00-06-01",wuhan,0.45,0.643,0.412,0.324,0.448,negative,fear
1222068362911584256,18435438,"2020-01-28 00-06-17",wuhan,0.5,0.501,0.409,0.359,0.404,"neutral or mixed","no specific emotion"
1222068365176406016,960389111935680514,"2020-01-28 00-06-17",corona,0.462,0.502,0.384,0.278,0.383,negative,fear
1222068409522774016,209467518,"2020-01-28 00-06-28",wuhan,0.495,0.526,0.451,0.373,0.422,"neutral or mixed","no specific emotion"
1222068490867290112,51336559,"2020-01-28 00-06-47",corona,0.384,0.503,0.47,0.321,0.448,negative,fear
1222068520806043651,19482857,"2020-01-28 00-06-54",corona,0.36,0.449,0.434,0.183,0.394,negative,fear
1222068564523245568,2732784567,"2020-01-28 00-07-05",wuhan,0.508,0.36,0.365,0.368,0.35,"neutral or mixed","no specific emotion"
1222068597515702272,22449875,"2020-01-28 00-07-13",wuhan,0.432,0.443,0.43,0.305,0.421,negative,fear
1222068800297689088,205961434,"2020-01-28 00-08-01",corona,0.451,0.534,0.449,0.307,0.422,negative,fear
1222068841443778560,381906082,"2020-01-28 00-08-11",wuhan,0.546,0.41,0.326,0.352,0.338,positive,happiness
1222068847425007621,2209422238,"2020-01-28 00-08-12",corona,0.503,0.375,0.402,0.357,0.34,"neutral or mixed","no specific emotion"
1222068881180639232,616797042,"2020-01-28 00-08-20",wuhan,0.405,0.643,0.422,0.25,0.454,negative,fear
1222069065482563584,632439489,"2020-01-28 00-09-04",wuhan,0.509,0.528,0.369,0.363,0.392,"neutral or mixed","no specific emotion"
1222069070905978880,3436312785,"2020-01-28 00-09-06",corona,0.555,0.364,0.374,0.382,0.312,positive,happiness
1222069112014196736,1118968939592028160,"2020-01-28 00-09-15",wuhan,0.41,0.539,0.474,0.286,0.425,negative,fear
1222069179039113216,3039576860,"2020-01-28 00-09-31",wuhan,0.41,0.548,0.565,0.287,0.508,negative,anger
1222069189105446912,1189606578715914241,"2020-01-28 00-09-34",wuhan,0.446,0.56,0.441,0.247,0.412,negative,fear
1222069228003442688,242545336,"2020-01-28 00-09-43",corona,0.38,0.52,0.49,0.28,0.44,negative,fear
1222069238761836544,1649051017,"2020-01-28 00-09-46",wuhan,0.298,0.586,0.645,0.205,0.542,"very negative",anger
1222069408996175873,16685645,"2020-01-28 00-10-26",corona,0.428,0.301,0.468,0.291,0.34,negative,anger
1222069459868770304,857854567039475712,"2020-01-28 00-10-38",corona,0.449,0.553,0.445,0.282,0.444,negative,fear
1222069459868770304,857854567039475712,"2020-01-28 00-10-38",wuhan,0.449,0.553,0.445,0.282,0.444,negative,fear
1222069456458801157,3849074534,"2020-01-28 00-10-38",wuhan,0.494,0.551,0.396,0.36,0.417,"neutral or mixed","no specific emotion"
1222069532304396289,408912804,"2020-01-28 00-10-56",corona,0.343,0.646,0.536,0.241,0.558,negative,fear
1222069553359925248,2738798022,"2020-01-28 00-11-01",wuhan,0.435,0.559,0.393,0.227,0.455,negative,fear
1222069562167812097,139707658,"2020-01-28 00-11-03",wuhan,0.391,0.581,0.463,0.216,0.419,negative,fear
1222069576340590593,2738798022,"2020-01-28 00-11-06",wuhan,0.208,0.768,0.591,0.125,0.691,"very negative",fear
1222069663758086144,1319665296,"2020-01-28 00-11-27",wuhan,0.45,0.444,0.467,0.314,0.394,negative,anger
1222069662617362432,1087182606,"2020-01-28 00-11-27",corona,0.375,0.34,0.491,0.272,0.382,negative,anger
1222069680971501568,747302074379997185,"2020-01-28 00-11-31",corona,0.446,0.492,0.429,0.262,0.432,negative,fear
1222069777234944000,2313086294,"2020-01-28 00-11-54",corona,0.314,0.564,0.635,0.28,0.547,negative,anger
1222069890477150211,9812262,"2020-01-28 00-12-21",wuhan,0.611,0.419,0.305,0.442,0.322,positive,happiness
1222069923729399808,848728382724423683,"2020-01-28 00-12-29",corona,0.421,0.414,0.506,0.36,0.463,negative,anger
1222069979660636161,43306669,"2020-01-28 00-12-42",wuhan,0.424,0.653,0.406,0.29,0.46,negative,fear
1222070105120608256,2723265539,"2020-01-28 00-13-12",wuhan,0.414,0.578,0.44,0.236,0.425,negative,fear
1222070265670012928,368765708,"2020-01-28 00-13-50",wuhan,0.514,0.408,0.383,0.413,0.319,"neutral or mixed","no specific emotion"
1222070334473560064,596075398,"2020-01-28 00-14-07",corona,0.626,0.237,0.29,0.421,0.25,positive,happiness
1222070567458623488,746346006887817216,"2020-01-28 00-15-02",wuhan,0.462,0.579,0.356,0.274,0.416,negative,fear
1222070582033944577,4851935050,"2020-01-28 00-15-06",wuhan,0.481,0.521,0.435,0.28,0.471,"neutral or mixed","no specific emotion"
1222070667249537024,31435069,"2020-01-28 00-15-26",wuhan,0.411,0.368,0.519,0.274,0.416,negative,anger
1222070690007920640,4379240362,"2020-01-28 00-15-32",wuhan,0.46,0.359,0.435,0.276,0.406,negative,anger
1222070720051568640,3193728367,"2020-01-28 00-15-39",wuhan,0.455,0.347,0.365,0.245,0.368,negative,sadness
1222070757120974849,14268564,"2020-01-28 00-15-48",wuhan,0.443,0.459,0.41,0.278,0.369,negative,fear
1222070810581655553,1525512522,"2020-01-28 00-16-00",wuhan,0.403,0.52,0.448,0.224,0.449,negative,fear
1222070816076107781,27443744,"2020-01-28 00-16-02",wuhan,0.503,0.465,0.378,0.338,0.409,"neutral or mixed","no specific emotion"
1222071030891581440,1083715242138497025,"2020-01-28 00-16-53",wuhan,0.411,0.368,0.519,0.274,0.416,negative,anger
1222071061044330497,29005304,"2020-01-28 00-17-00",wuhan,0.333,0.551,0.433,0.202,0.458,negative,fear
1222071107475460101,3232961581,"2020-01-28 00-17-11",wuhan,0.432,0.503,0.43,0.237,0.387,negative,fear
1222071114186121216,1182374981189025792,"2020-01-28 00-17-13",wuhan,0.454,0.415,0.527,0.302,0.476,negative,anger
1222071199657754624,1178223026594291712,"2020-01-28 00-17-33",wuhan,0.315,0.532,0.563,0.138,0.488,negative,anger
1222071274454880256,278890597,"2020-01-28 00-17-51",corona,0.5,0.372,0.36,0.264,0.33,"neutral or mixed","no specific emotion"
1222071287520157696,915436742,"2020-01-28 00-17-54",wuhan,0.37,0.636,0.531,0.222,0.52,negative,fear
1222071435713110016,1030395080,"2020-01-28 00-18-29",wuhan,0.444,0.52,0.464,0.257,0.481,negative,fear
1222071473629691905,404163484,"2020-01-28 00-18-38",wuhan,0.478,0.515,0.441,0.359,0.386,negative,fear
1222071472895746052,858201,"2020-01-28 00-18-38",wuhan,0.462,0.47,0.369,0.257,0.396,negative,fear
1222071649094262784,816377601795076096,"2020-01-28 00-19-20",wuhan,0.467,0.633,0.352,0.308,0.451,negative,fear
1222071697559511040,221136130,"2020-01-28 00-19-32",corona,0.586,0.313,0.394,0.41,0.351,positive,happiness
1222071713770483712,763586553402851332,"2020-01-28 00-19-36",corona,0.518,0.341,0.378,0.418,0.327,"neutral or mixed","no specific emotion"
1222071867600592896,632439489,"2020-01-28 00-20-12",wuhan,0.37,0.437,0.529,0.276,0.44,negative,anger
1222071869723021313,1623913573,"2020-01-28 00-20-13",wuhan,0.512,0.443,0.43,0.308,0.426,"neutral or mixed","no specific emotion"
1222071939990261761,604698760,"2020-01-28 00-20-30",wuhan,0.442,0.511,0.476,0.312,0.43,negative,fear
1222072004410593280,846210733247512577,"2020-01-28 00-20-45",wuhan,0.337,0.675,0.507,0.168,0.501,negative,fear
1222072048354086912,2594380092,"2020-01-28 00-20-55",wuhan,0.468,0.377,0.451,0.298,0.394,negative,anger
1222072103983296512,919468352665456640,"2020-01-28 00-21-09",wuhan,0.351,0.63,0.499,0.229,0.483,negative,fear
1222072103983296512,919468352665456640,"2020-01-28 00-21-09",corona,0.351,0.63,0.499,0.229,0.483,negative,fear
1222072117757403137,347711964,"2020-01-28 00-21-12",wuhan,0.371,0.636,0.526,0.18,0.468,negative,fear
1222072329401851904,18210270,"2020-01-28 00-22-02",wuhan,0.523,0.52,0.416,0.371,0.4,positive,happiness
1222072329678868480,890562856151863297,"2020-01-28 00-22-03",corona,0.35,0.514,0.624,0.223,0.466,negative,anger
1222072380903673856,1705677122,"2020-01-28 00-22-15",corona,0.39,0.352,0.443,0.315,0.357,negative,anger
1222072390567387136,2304562398,"2020-01-28 00-22-17",wuhan,0.388,0.566,0.496,0.274,0.441,negative,fear
1222072401468567553,866631593875705857,"2020-01-28 00-22-20",wuhan,0.402,0.582,0.358,0.244,0.438,negative,fear
1222072472314380288,18210270,"2020-01-28 00-22-37",wuhan,0.523,0.519,0.416,0.371,0.4,positive,happiness
1222072503469608960,18210270,"2020-01-28 00-22-44",wuhan,0.523,0.518,0.417,0.371,0.4,positive,happiness
1222072527863726080,949051724127395840,"2020-01-28 00-22-50",wuhan,0.411,0.368,0.519,0.274,0.416,negative,anger
1222072545777573890,18210270,"2020-01-28 00-22-54",wuhan,0.496,0.536,0.422,0.373,0.402,"neutral or mixed","no specific emotion"
1222072631609806850,189539073,"2020-01-28 00-23-15",corona,0.412,0.477,0.4,0.344,0.394,negative,fear
1222072660416516097,28501914,"2020-01-28 00-23-21",corona,0.496,0.295,0.407,0.367,0.339,"neutral or mixed","no specific emotion"
1222072660969967616,18210270,"2020-01-28 00-23-22",wuhan,0.485,0.543,0.436,0.371,0.422,"neutral or mixed","no specific emotion"
1222072670591819777,1202774764403744768,"2020-01-28 00-23-24",wuhan,0.367,0.727,0.422,0.224,0.56,negative,fear
1222072711423217664,18210270,"2020-01-28 00-23-34",wuhan,0.496,0.537,0.421,0.373,0.402,"neutral or mixed","no specific emotion"
1222072751755792384,48784125,"2020-01-28 00-23-43",corona,0.351,0.554,0.51,0.184,0.386,negative,fear
1222072806935949312,381906082,"2020-01-28 00-23-56",wuhan,0.565,0.413,0.326,0.344,0.335,positive,happiness
1222072817606225920,69168449,"2020-01-28 00-23-59",wuhan,0.501,0.44,0.352,0.321,0.374,"neutral or mixed","no specific emotion"
1222072839538298882,381906082,"2020-01-28 00-24-04",wuhan,0.565,0.391,0.33,0.371,0.326,positive,happiness
1222072867338235905,45971460,"2020-01-28 00-24-11",wuhan,0.378,0.652,0.495,0.176,0.477,negative,fear
1222072920366694402,1046650817019662336,"2020-01-28 00-24-23",corona,0.5,0.324,0.349,0.296,0.389,"neutral or mixed","no specific emotion"
1222072928063434752,277905987,"2020-01-28 00-24-25",corona,0.402,0.52,0.414,0.256,0.417,negative,fear
1222072928063434752,277905987,"2020-01-28 00-24-25",wuhan,0.402,0.52,0.414,0.256,0.417,negative,fear
1222073129960235009,1143708096000172032,"2020-01-28 00-25-13",corona,0.504,0.441,0.447,0.359,0.339,"neutral or mixed","no specific emotion"
1222073298864881664,838886545,"2020-01-28 00-25-54",corona,0.429,0.459,0.415,0.238,0.398,negative,fear
1222073308784594945,3005733012,"2020-01-28 00-25-56",wuhan,0.389,0.594,0.517,0.229,0.485,negative,fear
1222073413415686145,828377240173998081,"2020-01-28 00-26-21",wuhan,0.579,0.436,0.366,0.419,0.334,positive,happiness
1222073593955094528,4914355033,"2020-01-28 00-27-04",wuhan,0.5,0.405,0.335,0.386,0.397,"neutral or mixed","no specific emotion"
1222073675714875392,1014380858277588992,"2020-01-28 00-27-23",wuhan,0.367,0.606,0.41,0.202,0.45,negative,fear
1222073829461196800,606663661,"2020-01-28 00-28-00",wuhan,0.37,0.589,0.522,0.296,0.501,negative,fear
1222073834116919297,2773597844,"2020-01-28 00-28-01",wuhan,0.472,0.53,0.458,0.378,0.428,negative,fear
1222073859257634817,943649087504703488,"2020-01-28 00-28-07",corona,0.569,0.329,0.372,0.418,0.279,positive,happiness
1222073878299758593,3153011014,"2020-01-28 00-28-12",wuhan,0.554,0.448,0.289,0.354,0.339,positive,happiness
1222073887287992322,3212611787,"2020-01-28 00-28-14",wuhan,0.529,0.398,0.32,0.328,0.386,positive,happiness
1222073963997609984,221486871,"2020-01-28 00-28-32",wuhan,0.396,0.664,0.459,0.253,0.463,negative,fear
1222073993018081280,1081463368253358081,"2020-01-28 00-28-39",wuhan,0.246,0.684,0.511,0.165,0.702,"very negative",sadness
1222074332744232961,17588130,"2020-01-28 00-30-00",wuhan,0.375,0.509,0.49,0.151,0.439,negative,fear
1222074339844997121,964197501459943424,"2020-01-28 00-30-02",wuhan,0.505,0.362,0.363,0.365,0.35,"neutral or mixed","no specific emotion"
1222074385001066496,20748873,"2020-01-28 00-30-13",wuhan,0.454,0.526,0.423,0.337,0.438,negative,fear
1222074412339470337,4209053174,"2020-01-28 00-30-19",corona,0.438,0.536,0.455,0.228,0.419,negative,fear
1222074456077717504,1165745487070355456,"2020-01-28 00-30-30",wuhan,0.414,0.508,0.472,0.319,0.434,negative,fear
1222074577372598273,1040351731,"2020-01-28 00-30-58",corona,0.603,0.476,0.391,0.422,0.378,positive,happiness
1222074764883365889,347568180,"2020-01-28 00-31-43",wuhan,0.537,0.529,0.365,0.369,0.409,positive,happiness
1222074912124198912,18210270,"2020-01-28 00-32-18",wuhan,0.496,0.538,0.421,0.373,0.402,"neutral or mixed","no specific emotion"
1222075046635675650,1042407515642908673,"2020-01-28 00-32-50",corona,0.378,0.491,0.487,0.216,0.408,negative,fear
1222075110443626496,606663661,"2020-01-28 00-33-06",wuhan,0.367,0.618,0.465,0.261,0.451,negative,fear
1222075143482159104,171656520,"2020-01-28 00-33-13",wuhan,0.533,0.421,0.315,0.331,0.37,positive,happiness
1222075191163072512,160711940,"2020-01-28 00-33-25",wuhan,0.451,0.374,0.409,0.355,0.338,negative,anger
1222075242916352000,2888593734,"2020-01-28 00-33-37",wuhan,0.394,0.468,0.489,0.199,0.474,negative,anger
1222075339129544706,763095612,"2020-01-28 00-34-00",corona,0.424,0.416,0.507,0.228,0.384,negative,anger
1222075442884071425,2434922359,"2020-01-28 00-34-25",nCoV,0.459,0.326,0.268,0.226,0.358,negative,sadness
1222075576300658690,138700452,"2020-01-28 00-34-57",wuhan,0.376,0.458,0.456,0.183,0.431,negative,fear
1222075605761560577,763586553402851332,"2020-01-28 00-35-04",corona,0.333,0.643,0.538,0.273,0.521,negative,fear
1222075631015473152,1039422846,"2020-01-28 00-35-10",wuhan,0.349,0.64,0.538,0.15,0.544,negative,fear
1222075670953627648,29275483,"2020-01-28 00-35-19",wuhan,0.521,0.461,0.367,0.374,0.428,positive,happiness
1222075712238247936,472677228,"2020-01-28 00-35-29",wuhan,0.41,0.53,0.468,0.258,0.423,negative,fear
1222075843792359424,1120677352688631808,"2020-01-28 00-36-00",wuhan,0.304,0.501,0.503,0.18,0.518,negative,sadness
1222075877468426240,142562051,"2020-01-28 00-36-08",corona,0.365,0.494,0.618,0.26,0.485,negative,anger
1222075882333802496,18210270,"2020-01-28 00-36-10",wuhan,0.523,0.518,0.416,0.371,0.4,positive,happiness
1222075886591074304,1110578075916357632,"2020-01-28 00-36-11",corona,0.373,0.469,0.506,0.264,0.391,negative,anger
1222075909756411904,98972818,"2020-01-28 00-36-16",corona,0.47,0.383,0.36,0.394,0.406,negative,sadness
1222075973929033730,381906082,"2020-01-28 00-36-31",wuhan,0.562,0.392,0.323,0.38,0.332,positive,happiness
1222075985442541569,320957422,"2020-01-28 00-36-34",corona,0.548,0.343,0.404,0.361,0.358,positive,happiness
1222076071484350465,857225431723819011,"2020-01-28 00-36-55",wuhan,0.427,0.529,0.507,0.293,0.456,negative,fear
1222076110722097152,765511120723468288,"2020-01-28 00-37-04",wuhan,0.376,0.668,0.497,0.219,0.562,negative,fear
1222076139679703040,749289518147174400,"2020-01-28 00-37-11",corona,0.327,0.517,0.4,0.194,0.43,negative,fear
1222076215718223872,1108813069994606599,"2020-01-28 00-37-29",corona,0.378,0.53,0.439,0.191,0.431,negative,fear
1222076359662624768,75139209,"2020-01-28 00-38-03",wuhan,0.461,0.543,0.44,0.292,0.431,negative,fear
1222076357749854209,1135386752279990272,"2020-01-28 00-38-03",wuhan,0.523,0.441,0.408,0.323,0.378,positive,happiness
1222076361767960577,1079911297,"2020-01-28 00-38-04",wuhan,0.454,0.503,0.405,0.302,0.392,negative,fear
1222076425928429568,749289518147174400,"2020-01-28 00-38-19",corona,0.323,0.545,0.505,0.233,0.489,negative,fear
1222076620271280129,381906082,"2020-01-28 00-39-06",wuhan,0.56,0.398,0.323,0.366,0.326,positive,happiness
1222076688126873605,365159927,"2020-01-28 00-39-22",corona,0.391,0.611,0.482,0.282,0.471,negative,fear
1222076778216247296,748756708294402048,"2020-01-28 00-39-43",corona,0.466,0.476,0.372,0.302,0.44,negative,fear
1222076897913274368,777359239643664384,"2020-01-28 00-40-12",wuhan,0.468,0.589,0.42,0.285,0.442,negative,fear
1222076928208883712,2407993940,"2020-01-28 00-40-19",wuhan,0.486,0.557,0.406,0.341,0.397,"neutral or mixed","no specific emotion"
1222076942784040961,805382486,"2020-01-28 00-40-22",corona,0.44,0.542,0.466,0.314,0.445,negative,fear
1222076971011543040,103403302,"2020-01-28 00-40-29",corona,0.32,0.54,0.542,0.162,0.515,negative,anger
1222076975529058305,805382486,"2020-01-28 00-40-30",wuhan,0.545,0.425,0.318,0.364,0.347,positive,happiness
1222077027936657410,98580841,"2020-01-28 00-40-43",corona,0.404,0.538,0.496,0.258,0.466,negative,fear
1222077081716056065,149958778,"2020-01-28 00-40-56",corona,0.272,0.742,0.514,0.217,0.581,"very negative",fear
1222077099285991424,1118968939592028160,"2020-01-28 00-41-00",wuhan,0.543,0.414,0.369,0.43,0.349,positive,happiness
1222077188545052672,893573453906923522,"2020-01-28 00-41-21",wuhan,0.444,0.647,0.442,0.258,0.484,negative,fear
1222077187383148546,970876906844299264,"2020-01-28 00-41-21",wuhan,0.459,0.587,0.453,0.286,0.452,negative,fear
1222077221877305346,142738341,"2020-01-28 00-41-29",wuhan,0.423,0.448,0.482,0.227,0.399,negative,anger
1222077367658508288,845902372056547328,"2020-01-28 00-42-04",wuhan,0.361,0.653,0.4,0.218,0.471,negative,fear
1222077386398687237,4669251013,"2020-01-28 00-42-08",wuhan,0.336,0.624,0.458,0.135,0.482,negative,fear
1222077409501097985,65109514,"2020-01-28 00-42-14",wuhan,0.509,0.526,0.338,0.367,0.401,"neutral or mixed","no specific emotion"
1222077428106838016,845902372056547328,"2020-01-28 00-42-18",wuhan,0.432,0.582,0.422,0.259,0.396,negative,fear
1222077435644010497,381906082,"2020-01-28 00-42-20",wuhan,0.565,0.412,0.326,0.344,0.335,positive,happiness
1222077447409106944,100986964,"2020-01-28 00-42-23",wuhan,0.506,0.39,0.376,0.39,0.372,"neutral or mixed","no specific emotion"
1222077471572422656,818148864,"2020-01-28 00-42-28",corona,0.432,0.49,0.54,0.288,0.493,negative,anger
1222077604120989697,736146785530302464,"2020-01-28 00-43-00",corona,0.315,0.575,0.587,0.203,0.53,negative,anger
1222077611305832448,2315950836,"2020-01-28 00-43-02",nCoV,0.374,0.548,0.507,0.208,0.49,negative,fear
1222077657078067200,155611959,"2020-01-28 00-43-13",wuhan,0.293,0.552,0.667,0.201,0.481,"very negative",anger
1222077767946326016,444301028,"2020-01-28 00-43-39",wuhan,0.49,0.56,0.49,0.337,0.461,"neutral or mixed","no specific emotion"
1222077766289494016,2856751158,"2020-01-28 00-43-39",corona,0.426,0.485,0.494,0.319,0.432,negative,anger
1222077844056002561,18789985,"2020-01-28 00-43-57",corona,0.341,0.586,0.493,0.149,0.462,negative,fear
1222077878277373952,3012404806,"2020-01-28 00-44-05",wuhan,0.469,0.448,0.478,0.251,0.411,negative,anger
1222077932836999169,182710305,"2020-01-28 00-44-18",wuhan,0.493,0.489,0.292,0.324,0.327,"neutral or mixed","no specific emotion"
1222078003221598208,97664800,"2020-01-28 00-44-35",wuhan,0.484,0.502,0.456,0.361,0.442,"neutral or mixed","no specific emotion"
1222078024599752705,845902372056547328,"2020-01-28 00-44-40",wuhan,0.404,0.569,0.401,0.254,0.426,negative,fear
1222078060339458048,161295171,"2020-01-28 00-44-49",corona,0.475,0.593,0.5,0.357,0.44,negative,fear
1222078199015919619,788961163530891264,"2020-01-28 00-45-22",wuhan,0.435,0.446,0.454,0.256,0.415,negative,anger
1222078246126153728,2732784567,"2020-01-28 00-45-33",wuhan,0.484,0.528,0.392,0.276,0.381,"neutral or mixed","no specific emotion"
1222078322362003456,732787392722182144,"2020-01-28 00-45-51",wuhan,0.414,0.612,0.488,0.264,0.462,negative,fear
1222078362463670273,2841714842,"2020-01-28 00-46-01",wuhan,0.348,0.441,0.511,0.198,0.517,negative,sadness
